name	taxonomy_id	taxonomy_lvl	2827.bracken_num	2827.bracken_frac	2828.bracken_num	2828.bracken_frac	2830.bracken_num	2830.bracken_frac	2831.bracken_num	2831.bracken_frac	2832.bracken_num	2832.bracken_frac	2833.bracken_num	2833.bracken_frac	2834.bracken_num	2834.bracken_frac	2836.bracken_num	2836.bracken_frac	2837.bracken_num	2837.bracken_frac	2839.bracken_num	2839.bracken_frac	2840.bracken_num	2840.bracken_frac	2841.bracken_num	2841.bracken_frac	2842.bracken_num	2842.bracken_frac	2845.bracken_num	2845.bracken_frac	2846.bracken_num	2846.bracken_frac	2847.bracken_num	2847.bracken_frac	2850.bracken_num	2850.bracken_frac	2853.bracken_num	2853.bracken_frac	2854.bracken_num	2854.bracken_frac	2855.bracken_num	2855.bracken_frac	2857.bracken_num	2857.bracken_frac	2858.bracken_num	2858.bracken_frac	2859.bracken_num	2859.bracken_frac	2862.bracken_num	2862.bracken_frac	2866.bracken_num	2866.bracken_frac	2867.bracken_num	2867.bracken_frac	2870.bracken_num	2870.bracken_frac	2871.bracken_num	2871.bracken_frac	2872.bracken_num	2872.bracken_frac
Brevundimonas sp. NIBR11	3015999	S	0	0	0	0	0	0	0	0	0	0	45	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caulobacter vibrioides	155892	S	0	0	0	0	0	0	0	0	0	0	25	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Luteithermobacter gelatinilyticus	2582913	S	0	0	0	0	0	0	0	0	0	0	23	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderia sp. DHOD12	2571746	S	0	0	0	0	0	0	0	0	0	0	18	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderia mayonis	1385591	S	0	0	0	0	0	0	0	0	0	0	16	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraburkholderia caledonica	134536	S	0	0	0	0	0	0	0	0	0	0	17	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraburkholderia ginsengisoli	311231	S	0	0	0	0	0	0	0	0	0	0	19	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraburkholderia fungorum	134537	S	0	0	0	0	0	0	0	0	0	0	29	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cupriavidus taiwanensis	164546	S	0	0	0	0	0	0	0	0	0	0	26	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0.00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polynucleobacter wuianus	1743168	S	0	0	0	0	0	0	0	0	0	0	23	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pandoraea fibrosis	1891094	S	0	0	0	0	0	0	0	0	0	0	37	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ralstonia solanacearum	305	S	0	0	0	0	0	0	0	0	0	0	25	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caballeronia zhejiangensis	871203	S	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lautropia mirabilis	47671	S	0	0	0	0	0	0	0	0	0	0	22	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.00002
Turicimonas muris	1796652	S	0	0	0	0	0	0	0	0	0	0	139	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenophaga sp. PBC	795665	S	0	0	0	0	0	0	0	0	0	0	73	0.00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas sp. Y33R10-2	2853257	S	0	0	0	0	0	0	0	0	0	0	42	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidovorax sp. KKS102	358220	S	0	0	0	0	0	0	0	0	0	0	45	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	100	0.00015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polaromonas sp. JS666	296591	S	0	0	0	0	0	0	0	0	0	0	16	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Castellaniella defragrans	75697	S	0	0	0	0	0	0	0	0	0	0	53	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massilia sp. PAMC28688	2861283	S	0	0	0	0	0	0	0	0	0	0	36	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerotilus sulfidivorans	639200	S	0	0	0	0	0	0	0	0	0	0	18	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquincola tertiaricarbonis	391953	S	0	0	0	0	0	0	0	0	0	0	24	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquabacterium olei	1296669	S	0	0	0	0	0	0	0	0	0	0	28	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria bacilliformis	267212	S	0	0	0	0	0	0	0	0	0	0	69	0.00005	0	0	14	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eikenella corrodens	539	S	0	0	0	0	0	0	0	0	0	0	33	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eikenella exigua	2528037	S	0	0	0	0	0	0	0	0	0	0	21	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snodgrassella alvi	1196083	S	0	0	0	0	0	0	0	0	0	0	13	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paludibacterium paludis	1225769	S	0	0	0	0	0	0	0	0	0	0	16	0.00001	0	0	17	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chitinimonas arctica	2594795	S	0	0	0	0	0	0	0	0	0	0	20	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosomonas sp.	42353	S	0	0	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosospira lacus	1288494	S	0	0	0	0	0	0	0	0	0	0	15	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiobacillus denitrificans	36861	S	0	0	0	0	0	0	0	0	0	0	13	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thauera sp. GDN1	2944810	S	0	0	0	0	0	0	0	0	0	0	51	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema primitia	88058	S	0	0	0	0	0	0	0	0	0	0	53	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinispira pacifica	1307761	S	0	0	0	0	0	0	0	0	0	0	15	0.00001	28	0.00004	15	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	16	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.00002	13	0.00002	0	0	0	0	0	0
Leadbettera azotonutricia	150829	S	0	0	0	0	0	0	0	0	0	0	21	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira kmetyi	408139	S	0	0	0	0	0	0	0	0	0	0	93	0.00007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Turneriella parva	29510	S	0	0	0	0	0	0	0	0	0	0	13	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bremerella volcania	2527984	S	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polystyrenella longa	2528007	S	0	0	0	0	0	0	0	0	0	0	19	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubinisphaera brasiliensis	119	S	0	0	0	0	0	0	0	0	0	0	18	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Planctopirus ephydatiae	2528019	S	0	0	0	0	0	0	0	0	0	0	15	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stratiformator vulcanicus	2527980	S	0	0	0	0	0	0	0	0	0	0	13	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fuerstiella marisgermanici	1891926	S	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frigoriglobus tundricola	2774151	S	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Urbifossiella limnaea	2528023	S	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Opitutus terrae	107709	S	0	0	0	0	0	0	0	0	0	0	32	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruficoccus sp. ZRK36	2866311	S	0	0	0	0	0	0	0	0	0	0	20	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio subterraneus	2718620	S	0	0	0	0	0	0	0	0	0	0	14	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio mangrovi	2976983	S	0	0	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudodesulfovibrio sp. MCM B-1480	2880651	S	0	0	0	0	0	0	0	0	0	0	49	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudodesulfovibrio indicus	1716143	S	0	0	0	0	0	0	0	0	0	0	13	0.00001	0	0	39	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudodesulfovibrio cashew	2678688	S	0	0	0	0	0	0	0	0	0	0	13	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfomicrobium sp. ZS1	2952228	S	0	0	0	0	0	0	0	0	0	0	36	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfohalobium retbaense	45663	S	0	0	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacter sulfurreducens	35554	S	0	0	0	0	0	0	0	0	0	0	32	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfuromonas sp. DDH964	1823759	S	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geoalkalibacter halelectricus	2847045	S	0	0	0	0	0	0	0	0	0	0	21	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfosarcina widdelii	947919	S	0	0	0	0	0	0	0	0	0	0	17	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfoluna limicola	2810562	S	0	0	0	0	0	0	0	0	0	0	25	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uncultured Desulfatiglans sp.	1748965	S	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfosediminicola ganghwensis	2569540	S	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobacca acetoxidans	60893	S	0	0	0	0	0	0	0	0	0	0	15	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Sulfurimonas baltica	2740404	S	0	0	0	0	0	0	0	0	0	0	20	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurovum indicum	2779528	S	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myxococcus stipitatus	83455	S	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myxococcus xanthus	34	S	0	0	0	0	0	0	0	0	0	0	20	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pyxidicoccus parkwaysis	2813578	S	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidisarcina polymorpha	2211140	S	0	0	0	0	0	0	0	0	0	0	15	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geothrix sp. 21YS21S-4	3068889	S	0	0	0	0	0	0	0	0	0	0	30	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geothrix sp.	1962974	S	0	0	0	0	0	0	0	0	0	0	13	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfidibacter corallicola	2818388	S	0	0	0	0	0	0	0	0	0	0	13	0.00001	0	0	0	0	0	0	13	0.00002	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacterium vincentii	155615	S	0	0	0	0	0	0	0	0	0	0	18	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospirillum ferrooxidans	180	S	0	0	0	0	0	0	0	0	0	0	13	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurihydrogenibium azorense	309806	S	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Denitrovibrio acetiphilus	118000	S	0	0	0	0	0	0	0	0	0	0	20	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dissulfurimicrobium hydrothermale	1750598	S	0	0	0	0	0	0	0	0	0	0	15	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Natronobacterium gregoryi	44930	S	0	0	0	0	0	0	0	0	0	0	23	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lughvirus lugh	2734248	S	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	19	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porcine astrovirus 2	1105378	S	0	0	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	23	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	122	0.00012	156	0.0002	0	0	0	0	95	0.00011	11	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porcine mastadenovirus A	130369	S	0	0	0	0	0	0	0	0	0	0	25	0.00002	77	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus sp. JM1	2690380	S	0	0	0	0	0	0	0	0	0	0	0	0	6888	0.00925	0	0	0	0	0	0	0	0	792	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3012	0.00496	0	0	0	0
Fructobacillus americanaquae	2940302	S	0	0	0	0	0	0	0	0	0	0	0	0	15	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Floricoccus penangensis	1859475	S	0	0	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcus urinaeequi	51665	S	0	0	0	0	0	0	0	0	0	0	0	0	42	0.00006	0	0	0	0	0	0	0	0	0	0	42	0.00006	93	0.00009	0	0	0	0	0	0	0	0	53	0.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neobacillus sp. PS3-40	3070679	S	0	0	0	0	0	0	0	0	0	0	0	0	13	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neobacillus sp. Marseille-Q6967	2963105	S	0	0	0	0	0	0	0	0	0	0	0	0	14	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabacillus endolithicus	1535204	S	0	0	0	0	0	0	0	0	0	0	0	0	14	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	11	0.00002	14	0.00002	0	0
Butyricicoccus sp. GAM44	2109686	S	0	0	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.00002	11	0.00001	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0
Dietzia lutea	546160	S	0	0	0	0	0	0	0	0	0	0	0	0	17	0.00002	0	0	0	0	0	0	12	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces coeruleorubidus	116188	S	0	0	0	0	0	0	0	0	0	0	0	0	30	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptosporangium sp. 'caverna'	2202249	S	0	0	0	0	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	16	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spiroplasma gladiatoris	2143	S	0	0	0	0	0	0	0	0	0	0	0	0	59	0.00008	242	0.00024	0	0	0	0	61	0.00009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0.00009
Roseiflexus sp. RS-1	357808	S	0	0	0	0	0	0	0	0	0	0	0	0	16	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aureimonas sp. SA4125	2826993	S	0	0	0	0	0	0	0	0	0	0	0	0	41	0.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
